"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002040","GO:0002040","sprouting angiogenesis","2/442","190/18870",0.939361419327375,0.986386543502916,0.879960626967075,"E2F7/CDH13",2
"GO:0050830","GO:0050830","defense response to Gram-positive bacterium","1/442","118/18870",0.939533182686527,0.986386543502916,0.879960626967075,"HMGB2",1
"GO:1903707","GO:1903707","negative regulation of hemopoiesis","1/442","118/18870",0.939533182686527,0.986386543502916,0.879960626967075,"CBFB",1
"GO:0002758","GO:0002758","innate immune response-activating signaling pathway","3/442","255/18870",0.940127297416436,0.986722527900633,0.880260360416617,"CAV1/NAGK/ZCCHC3",3
"GO:0035710","GO:0035710","CD4-positive, alpha-beta T cell activation","1/442","119/18870",0.940958435099739,0.987267345640583,0.880746395189889,"CBFB",1
"GO:0090132","GO:0090132","epithelium migration","5/442","375/18870",0.941194869510689,0.987267345640583,0.880746395189889,"ANLN/CDH13/HDAC6/FGFR1/PRKX",5
"GO:0030258","GO:0030258","lipid modification","2/442","192/18870",0.941692017084505,0.987501095690131,0.880954924839354,"DGKH/ABCD3",2
"GO:0002718","GO:0002718","regulation of cytokine production involved in immune response","1/442","120/18870",0.942350167363934,0.987615895927267,0.881057338735115,"B2M",1
"GO:0008645","GO:0008645","hexose transmembrane transport","1/442","120/18870",0.942350167363934,0.987615895927267,0.881057338735115,"PID1",1
"GO:1905037","GO:1905037","autophagosome organization","1/442","121/18870",0.943709166085275,0.988623117698968,0.881955886578817,"SNX7",1
"GO:0009615","GO:0009615","response to virus","6/442","436/18870",0.944627581558376,0.988623117698968,0.881955886578817,"G3BP1/TRIM26/USP18/STMN1/HNRNPUL1/ZCCHC3",6
"GO:0002367","GO:0002367","cytokine production involved in immune response","1/442","122/18870",0.945036199451871,0.988623117698968,0.881955886578817,"B2M",1
"GO:0031348","GO:0031348","negative regulation of defense response","4/442","321/18870",0.945071641099277,0.988623117698968,0.881955886578817,"PBK/AURKB/RB1/USP18",4
"GO:0002460","GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","5/442","380/18870",0.945371922408846,0.988623117698968,0.881955886578817,"EXO1/ATAD5/B2M/UNG/MAD2L2",5
"GO:0090130","GO:0090130","tissue migration","5/442","380/18870",0.945371922408846,0.988623117698968,0.881955886578817,"ANLN/CDH13/HDAC6/FGFR1/PRKX",5
"GO:0043123","GO:0043123","positive regulation of canonical NF-kappaB signal transduction","2/442","196/18870",0.946100537343125,0.988623117698968,0.881955886578817,"ECT2/TNFRSF19",2
"GO:0061136","GO:0061136","regulation of proteasomal protein catabolic process","2/442","196/18870",0.946100537343125,0.988623117698968,0.881955886578817,"PBK/CAV1",2
"GO:0007613","GO:0007613","memory","1/442","123/18870",0.946332017664068,0.988623117698968,0.881955886578817,"OXTR",1
"GO:0015749","GO:0015749","monosaccharide transmembrane transport","1/442","123/18870",0.946332017664068,0.988623117698968,0.881955886578817,"PID1",1
"GO:2001257","GO:2001257","regulation of cation channel activity","1/442","123/18870",0.946332017664068,0.988623117698968,0.881955886578817,"CAV1",1
"GO:0046632","GO:0046632","alpha-beta T cell differentiation","1/442","124/18870",0.947597353354711,0.989370786565244,0.88262288590952,"CBFB",1
"GO:0072676","GO:0072676","lymphocyte migration","1/442","124/18870",0.947597353354711,0.989370786565244,0.88262288590952,"ITGA4",1
"GO:0016072","GO:0016072","rRNA metabolic process","3/442","264/18870",0.948808708156032,0.98979962886079,0.883005458378441,"ERI2/DDX11/DKC1",3
"GO:0008286","GO:0008286","insulin receptor signaling pathway","1/442","125/18870",0.948832921999607,0.98979962886079,0.883005458378441,"PID1",1
"GO:0071675","GO:0071675","regulation of mononuclear cell migration","1/442","125/18870",0.948832921999607,0.98979962886079,0.883005458378441,"ITGA4",1
"GO:0001819","GO:0001819","positive regulation of cytokine production","7/442","499/18870",0.949759404235245,0.990479100592955,0.883611618686873,"HMGB2/BRCA1/B2M/G3BP1/HEG1/ZCCHC3/EGR1",7
"GO:0003014","GO:0003014","renal system process","1/442","126/18870",0.950039422318421,0.990484193555261,0.883616162145351,"CLCN5",1
"GO:0034976","GO:0034976","response to endoplasmic reticulum stress","3/442","266/18870",0.950571972454261,0.990752490108668,0.883855510912733,"MARCKS/CAV1/APAF1",3
"GO:0002695","GO:0002695","negative regulation of leukocyte activation","2/442","202/18870",0.952123433015253,0.991795242724221,0.88478575600924,"CBFB/TNFRSF21",2
"GO:0050728","GO:0050728","negative regulation of inflammatory response","2/442","202/18870",0.952123433015253,0.991795242724221,0.88478575600924,"PBK/RB1",2
"GO:0016236","GO:0016236","macroautophagy","4/442","331/18870",0.953198605549163,0.992092170519374,0.885050646858074,"SNX7/NEDD4/HDAC6/RHEB",4
"GO:0002456","GO:0002456","T cell mediated immunity","1/442","129/18870",0.953491257331734,0.992092170519374,0.885050646858074,"B2M",1
"GO:0002699","GO:0002699","positive regulation of immune effector process","3/442","270/18870",0.95393012671373,0.992092170519374,0.885050646858074,"ATAD5/B2M/MAD2L2",3
"GO:0010595","GO:0010595","positive regulation of endothelial cell migration","1/442","130/18870",0.954588149934016,0.992092170519374,0.885050646858074,"FGFR1",1
"GO:0032543","GO:0032543","mitochondrial translation","1/442","130/18870",0.954588149934016,0.992092170519374,0.885050646858074,"UQCC2",1
"GO:0032612","GO:0032612","interleukin-1 production","1/442","130/18870",0.954588149934016,0.992092170519374,0.885050646858074,"EGR1",1
"GO:0032652","GO:0032652","regulation of interleukin-1 production","1/442","130/18870",0.954588149934016,0.992092170519374,0.885050646858074,"EGR1",1
"GO:0050777","GO:0050777","negative regulation of immune response","2/442","205/18870",0.954888714124898,0.992092170519374,0.885050646858074,"AURKB/USP18",2
"GO:0050851","GO:0050851","antigen receptor-mediated signaling pathway","2/442","205/18870",0.954888714124898,0.992092170519374,0.885050646858074,"TNFRSF21/SLC39A6",2
"GO:0051607","GO:0051607","defense response to virus","4/442","334/18870",0.955412200631442,0.992319938702021,0.885253840052593,"G3BP1/TRIM26/USP18/ZCCHC3",4
"GO:0006661","GO:0006661","phosphatidylinositol biosynthetic process","1/442","131/18870",0.95565922985553,0.992319938702021,0.885253840052593,"PGAP1",1
"GO:0140546","GO:0140546","defense response to symbiont","4/442","335/18870",0.95612838959698,0.992520819650844,0.885433047004306,"G3BP1/TRIM26/USP18/ZCCHC3",4
"GO:0006888","GO:0006888","endoplasmic reticulum to Golgi vesicle-mediated transport","1/442","132/18870",0.956705103189424,0.992680778885028,0.885575747479012,"PGAP1",1
"GO:0070371","GO:0070371","ERK1 and ERK2 cascade","4/442","336/18870",0.956833972980846,0.992680778885028,0.885575747479012,"IQGAP3/PDGFRA/DUSP6/OXTR",4
"GO:0070646","GO:0070646","protein modification by small protein removal","1/442","133/18870",0.957726361829102,0.993210043649077,0.886047907360624,"USP18",1
"GO:0002218","GO:0002218","activation of innate immune response","3/442","276/18870",0.958570256796746,0.993210043649077,0.886047907360624,"CAV1/NAGK/ZCCHC3",3
"GO:0008033","GO:0008033","tRNA processing","1/442","134/18870",0.95872358380015,0.993210043649077,0.886047907360624,"THUMPD3",1
"GO:0030317","GO:0030317","flagellated sperm motility","1/442","134/18870",0.95872358380015,0.993210043649077,0.886047907360624,"DNAH1",1
"GO:0097722","GO:0097722","sperm motility","1/442","134/18870",0.95872358380015,0.993210043649077,0.886047907360624,"DNAH1",1
"GO:0006612","GO:0006612","protein targeting to membrane","1/442","135/18870",0.959697333584541,0.993932796577775,0.886692679052278,"ZDHHC14",1
"GO:0030833","GO:0030833","regulation of actin filament polymerization","1/442","136/18870",0.960648162437256,0.994163064705328,0.886898102460806,"TRIOBP",1
"GO:0034219","GO:0034219","carbohydrate transmembrane transport","1/442","136/18870",0.960648162437256,0.994163064705328,0.886898102460806,"PID1",1
"GO:0090150","GO:0090150","establishment of protein localization to membrane","3/442","280/18870",0.96141663138172,0.994163064705328,0.886898102460806,"SYNE3/ZDHHC14/RAB31",3
"GO:0045089","GO:0045089","positive regulation of innate immune response","4/442","343/18870",0.961487477217698,0.994163064705328,0.886898102460806,"HMGB2/CAV1/NAGK/ZCCHC3",4
"GO:0009152","GO:0009152","purine ribonucleotide biosynthetic process","2/442","213/18870",0.961536393209372,0.994163064705328,0.886898102460806,"ACLY/PID1",2
"GO:0046034","GO:0046034","ATP metabolic process","1/442","137/18870",0.961576608695543,0.994163064705328,0.886898102460806,"PID1",1
"GO:0002443","GO:0002443","leukocyte mediated immunity","6/442","466/18870",0.963827809489357,0.99576541941861,0.88832757153397,"EXO1/ATAD5/B2M/TUBB/UNG/MAD2L2",6
"GO:0043542","GO:0043542","endothelial cell migration","3/442","284/18870",0.96407877231391,0.99576541941861,0.88832757153397,"CDH13/FGFR1/PRKX",3
"GO:0008203","GO:0008203","cholesterol metabolic process","1/442","140/18870",0.964232847803687,0.99576541941861,0.88832757153397,"ACLY",1
"GO:0070555","GO:0070555","response to interleukin-1","1/442","140/18870",0.964232847803687,0.99576541941861,0.88832757153397,"EGR1",1
"GO:0006935","GO:0006935","chemotaxis","6/442","468/18870",0.96486192339382,0.996129315806639,0.888652205416976,"PDGFRA/HMGB2/CDH13/HDAC6/FGFR1/DSCAM",6
"GO:0042594","GO:0042594","response to starvation","2/442","218/18870",0.965203105982706,0.996195866266555,0.888711575432532,"PPM1D/CTSK",2
"GO:0042330","GO:0042330","taxis","6/442","470/18870",0.96586901953352,0.996597440619281,0.889069822026148,"PDGFRA/HMGB2/CDH13/HDAC6/FGFR1/DSCAM",6
"GO:0043491","GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction","3/442","290/18870",0.967750162393556,0.997916038700661,0.890246150314537,"PDGFRA/NEDD4/FGFR1",3
"GO:0045834","GO:0045834","positive regulation of lipid metabolic process","1/442","145/18870",0.968258975804488,0.997916038700661,0.890246150314537,"PDGFRA",1
"GO:0010506","GO:0010506","regulation of autophagy","4/442","355/18870",0.968399833289338,0.997916038700661,0.890246150314537,"SNX7/NEDD4/HDAC6/RHEB",4
"GO:0001906","GO:0001906","cell killing","2/442","223/18870",0.968532955338919,0.997916038700661,0.890246150314537,"B2M/TUBB",2
"GO:0044242","GO:0044242","cellular lipid catabolic process","2/442","223/18870",0.968532955338919,0.997916038700661,0.890246150314537,"ABHD3/ABCD3",2
"GO:0046434","GO:0046434","organophosphate catabolic process","1/442","146/18870",0.969008216535832,0.99799744774035,0.890318775747313,"UNG",1
"GO:0032006","GO:0032006","regulation of TOR signaling","1/442","147/18870",0.969739810655206,0.99799744774035,0.890318775747313,"RHEB",1
"GO:0062013","GO:0062013","positive regulation of small molecule metabolic process","1/442","147/18870",0.969739810655206,0.99799744774035,0.890318775747313,"PID1",1
"GO:0006364","GO:0006364","rRNA processing","2/442","225/18870",0.969777213321208,0.99799744774035,0.890318775747313,"ERI2/DKC1",2
"GO:0048193","GO:0048193","Golgi vesicle transport","3/442","294/18870",0.969998074900968,0.99799744774035,0.890318775747313,"PGAP1/EXOC5/RAB31",3
"GO:0006119","GO:0006119","oxidative phosphorylation","1/442","148/18870",0.970454172866946,0.998077442873074,0.890390139826242,"UQCC2",1
"GO:0002687","GO:0002687","positive regulation of leukocyte migration","1/442","149/18870",0.971151708151254,0.998077442873074,0.890390139826242,"ITGA4",1
"GO:0010508","GO:0010508","positive regulation of autophagy","1/442","150/18870",0.971832811991708,0.998077442873074,0.890390139826242,"SNX7",1
"GO:1902652","GO:1902652","secondary alcohol metabolic process","1/442","150/18870",0.971832811991708,0.998077442873074,0.890390139826242,"ACLY",1
"GO:0007179","GO:0007179","transforming growth factor beta receptor signaling pathway","2/442","229/18870",0.972125186349199,0.998077442873074,0.890390139826242,"FBN2/CHST11",2
"GO:0050727","GO:0050727","regulation of inflammatory response","5/442","425/18870",0.972494050383175,0.998077442873074,0.890390139826242,"PBK/FANCD2/FANCA/RB1/USP18",5
"GO:0001890","GO:0001890","placenta development","1/442","151/18870",0.972497870597459,0.998077442873074,0.890390139826242,"E2F7",1
"GO:1903531","GO:1903531","negative regulation of secretion by cell","1/442","152/18870",0.973147261120239,0.998077442873074,0.890390139826242,"REST",1
"GO:0050730","GO:0050730","regulation of peptidyl-tyrosine phosphorylation","2/442","231/18870",0.97323226616863,0.998077442873074,0.890390139826242,"CSPG4/CAV1",2
"GO:0007033","GO:0007033","vacuole organization","2/442","232/18870",0.973769788124335,0.998077442873074,0.890390139826242,"ATP10B/SNX7",2
"GO:0043535","GO:0043535","regulation of blood vessel endothelial cell migration","1/442","153/18870",0.973781351866305,0.998077442873074,0.890390139826242,"FGFR1",1
"GO:0008064","GO:0008064","regulation of actin polymerization or depolymerization","1/442","154/18870",0.974400502503431,0.998077442873074,0.890390139826242,"TRIOBP",1
"GO:0016125","GO:0016125","sterol metabolic process","1/442","154/18870",0.974400502503431,0.998077442873074,0.890390139826242,"ACLY",1
"GO:0002833","GO:0002833","positive regulation of response to biotic stimulus","4/442","369/18870",0.974999053144608,0.998077442873074,0.890390139826242,"HMGB2/CAV1/NAGK/ZCCHC3",4
"GO:0046488","GO:0046488","phosphatidylinositol metabolic process","1/442","155/18870",0.975005064263075,0.998077442873074,0.890390139826242,"PGAP1",1
"GO:0002573","GO:0002573","myeloid leukocyte differentiation","2/442","235/18870",0.975320611393567,0.998077442873074,0.890390139826242,"RASSF2/RB1",2
"GO:0002181","GO:0002181","cytoplasmic translation","1/442","156/18870",0.975595380137813,0.998077442873074,0.890390139826242,"YBX1",1
"GO:1905039","GO:1905039","carboxylic acid transmembrane transport","1/442","156/18870",0.975595380137813,0.998077442873074,0.890390139826242,"ABCD3",1
"GO:0007030","GO:0007030","Golgi organization","1/442","157/18870",0.976171785074175,0.998077442873074,0.890390139826242,"VRK1",1
"GO:0030832","GO:0030832","regulation of actin filament length","1/442","157/18870",0.976171785074175,0.998077442873074,0.890390139826242,"TRIOBP",1
"GO:1903825","GO:1903825","organic acid transmembrane transport","1/442","157/18870",0.976171785074175,0.998077442873074,0.890390139826242,"ABCD3",1
"GO:0006066","GO:0006066","alcohol metabolic process","4/442","373/18870",0.976632871408691,0.998077442873074,0.890390139826242,"PCBD2/ACLY/PRKG2/REST",4
"GO:0048284","GO:0048284","organelle fusion","1/442","158/18870",0.976734606160971,0.998077442873074,0.890390139826242,"PID1",1
"GO:0060294","GO:0060294","cilium movement involved in cell motility","1/442","158/18870",0.976734606160971,0.998077442873074,0.890390139826242,"DNAH1",1
"GO:0008643","GO:0008643","carbohydrate transport","1/442","159/18870",0.977284162813218,0.998077442873074,0.890390139826242,"PID1",1
"GO:0035966","GO:0035966","response to topologically incorrect protein","1/442","159/18870",0.977284162813218,0.998077442873074,0.890390139826242,"HDAC6",1
"GO:1902600","GO:1902600","proton transmembrane transport","1/442","160/18870",0.977820766951776,0.998210970853258,0.890509260840144,"ACTN4",1
"GO:0002764","GO:0002764","immune response-regulating signaling pathway","6/442","500/18870",0.978124491750596,0.998210970853258,0.890509260840144,"MAP3K1/CAV1/TNFRSF21/NAGK/SLC39A6/ZCCHC3",6
"GO:0009205","GO:0009205","purine ribonucleoside triphosphate metabolic process","1/442","161/18870",0.978344723178784,0.998210970853258,0.890509260840144,"PID1",1
"GO:0001539","GO:0001539","cilium or flagellum-dependent cell motility","1/442","163/18870",0.979355874737141,0.998210970853258,0.890509260840144,"DNAH1",1
"GO:0060285","GO:0060285","cilium-dependent cell motility","1/442","163/18870",0.979355874737141,0.998210970853258,0.890509260840144,"DNAH1",1
"GO:0061157","GO:0061157","mRNA destabilization","1/442","163/18870",0.979355874737141,0.998210970853258,0.890509260840144,"YBX1",1
"GO:0140053","GO:0140053","mitochondrial gene expression","1/442","163/18870",0.979355874737141,0.998210970853258,0.890509260840144,"UQCC2",1
"GO:0009259","GO:0009259","ribonucleotide metabolic process","4/442","385/18870",0.980953105906607,0.998659534748296,0.89090942705177,"CTPS1/ACLY/PID1/AADAT",4
"GO:0007188","GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","2/442","248/18870",0.981076228772451,0.998659534748296,0.89090942705177,"GRM8/GRIK3",2
