"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006643","GO:0006643","membrane lipid metabolic process","2/314","209/18870",0.865434911061954,0.912883829915502,0.785045774786358,"PGAP1/ABCA12",2
"GO:0035592","GO:0035592","establishment of protein localization to extracellular region","4/314","369/18870",0.86560948872345,0.912883829915502,0.785045774786358,"ABCA12/SOX4/GPER1/SCG2",4
"GO:0046474","GO:0046474","glycerophospholipid biosynthetic process","2/314","210/18870",0.867198806840505,0.913287474399146,0.785392893867686,"PGAP1/DGKH",2
"GO:0002718","GO:0002718","regulation of cytokine production involved in immune response","1/314","120/18870",0.867351288930855,0.913287474399146,0.785392893867686,"B2M",1
"GO:0008645","GO:0008645","hexose transmembrane transport","1/314","120/18870",0.867351288930855,0.913287474399146,0.785392893867686,"PID1",1
"GO:0071346","GO:0071346","cellular response to type II interferon","1/314","120/18870",0.867351288930855,0.913287474399146,0.785392893867686,"CCL2",1
"GO:0072009","GO:0072009","nephron epithelium development","1/314","120/18870",0.867351288930855,0.913287474399146,0.785392893867686,"KIF26B",1
"GO:0030278","GO:0030278","regulation of ossification","1/314","121/18870",0.869572712678893,0.914766535567026,0.78666483086826,"FBN2",1
"GO:0071887","GO:0071887","leukocyte apoptotic process","1/314","121/18870",0.869572712678893,0.914766535567026,0.78666483086826,"AURKB",1
"GO:1905037","GO:1905037","autophagosome organization","1/314","121/18870",0.869572712678893,0.914766535567026,0.78666483086826,"LRRK2",1
"GO:0048193","GO:0048193","Golgi vesicle transport","3/314","294/18870",0.87015851339736,0.915096277000041,0.786948396104358,"PGAP1/MYO1B/LRRK2",3
"GO:0098739","GO:0098739","import across plasma membrane","2/314","212/18870",0.870663229810054,0.915340567009319,0.787158476328502,"SCN9A/CACNA1G",2
"GO:0030336","GO:0030336","negative regulation of cell migration","4/314","373/18870",0.871012382964153,0.915421209496263,0.787227825835603,"PTPRT/CCL2/ARHGDIB/ACVRL1",4
"GO:0002367","GO:0002367","cytokine production involved in immune response","1/314","122/18870",0.871757051481967,0.915917352401316,0.787654490081959,"B2M",1
"GO:0007613","GO:0007613","memory","1/314","123/18870",0.873904922499391,0.91660105994636,0.788242452867405,"OXTR",1
"GO:0015749","GO:0015749","monosaccharide transmembrane transport","1/314","123/18870",0.873904922499391,0.91660105994636,0.788242452867405,"PID1",1
"GO:2001257","GO:2001257","regulation of cation channel activity","1/314","123/18870",0.873904922499391,0.91660105994636,0.788242452867405,"CAV1",1
"GO:0016051","GO:0016051","carbohydrate biosynthetic process","2/314","214/18870",0.874044582163136,0.91660105994636,0.788242452867405,"CHST11/GPER1",2
"GO:0048167","GO:0048167","regulation of synaptic plasticity","2/314","214/18870",0.874044582163136,0.91660105994636,0.788242452867405,"GRID2/CDC20",2
"GO:0099111","GO:0099111","microtubule-based transport","2/314","214/18870",0.874044582163136,0.91660105994636,0.788242452867405,"SYNE2/KIF4A",2
"GO:0006650","GO:0006650","glycerophospholipid metabolic process","3/314","298/18870",0.875975732632327,0.917810069757243,0.789282155853268,"PGAP1/DGKH/DBI",3
"GO:0022904","GO:0022904","respiratory electron transport chain","1/314","124/18870",0.876016932652225,0.917810069757243,0.789282155853268,"CCNB1",1
"GO:0046632","GO:0046632","alpha-beta T cell differentiation","1/314","124/18870",0.876016932652225,0.917810069757243,0.789282155853268,"LEF1",1
"GO:0001838","GO:0001838","embryonic epithelial tube formation","1/314","125/18870",0.878093678792586,0.919126093689436,0.79041388696037,"STIL",1
"GO:0002698","GO:0002698","negative regulation of immune effector process","1/314","125/18870",0.878093678792586,0.919126093689436,0.79041388696037,"CD84",1
"GO:0008286","GO:0008286","insulin receptor signaling pathway","1/314","125/18870",0.878093678792586,0.919126093689436,0.79041388696037,"PID1",1
"GO:0050821","GO:0050821","protein stabilization","2/314","217/18870",0.878964539096909,0.919751121571353,0.79095138744153,"SOX4/RASSF2",2
"GO:0002688","GO:0002688","regulation of leukocyte chemotaxis","1/314","126/18870",0.88013574787016,0.919830828256217,0.791019932194021,"CCL2",1
"GO:0003014","GO:0003014","renal system process","1/314","126/18870",0.88013574787016,0.919830828256217,0.791019932194021,"ABCG2",1
"GO:0006575","GO:0006575","cellular modified amino acid metabolic process","1/314","126/18870",0.88013574787016,0.919830828256217,0.791019932194021,"TYMS",1
"GO:0042471","GO:0042471","ear morphogenesis","1/314","126/18870",0.88013574787016,0.919830828256217,0.791019932194021,"TRIOBP",1
"GO:0051028","GO:0051028","mRNA transport","1/314","127/18870",0.88214371709598,0.921642689503263,0.792578064751396,"RANBP17",1
"GO:0010927","GO:0010927","cellular component assembly involved in morphogenesis","1/314","128/18870",0.884118154103496,0.923418401550434,0.794105110355871,"PDGFRA",1
"GO:0050684","GO:0050684","regulation of mRNA processing","1/314","129/18870",0.886059617106991,0.924871175358648,0.795354441215379,"BARD1",1
"GO:2001056","GO:2001056","positive regulation of cysteine-type endopeptidase activity","1/314","129/18870",0.886059617106991,0.924871175358648,0.795354441215379,"GPER1",1
"GO:0010595","GO:0010595","positive regulation of endothelial cell migration","1/314","130/18870",0.887968655057389,0.926575987885971,0.79682051589818,"SPARC",1
"GO:0006457","GO:0006457","protein folding","2/314","223/18870",0.888277428577994,0.926610419131344,0.796850125474793,"B2M/WIPF1",2
"GO:2000146","GO:2000146","negative regulation of cell motility","4/314","388/18870",0.889642436207743,0.927670466705814,0.797761726537425,"PTPRT/CCL2/ARHGDIB/ACVRL1",4
"GO:0006661","GO:0006661","phosphatidylinositol biosynthetic process","1/314","131/18870",0.889845807795488,0.927670466705814,0.797761726537425,"PGAP1",1
"GO:0046486","GO:0046486","glycerolipid metabolic process","4/314","390/18870",0.891940609021294,0.929409433844826,0.79925717290227,"PGAP1/DGKH/DBI/CAV1",4
"GO:0006402","GO:0006402","mRNA catabolic process","3/314","310/18870",0.892067090520703,0.929409433844826,0.79925717290227,"HNRNPA0/FUS/E2F1",3
"GO:0050868","GO:0050868","negative regulation of T cell activation","1/314","133/18870",0.893506572349131,0.930332222836406,0.800050736743713,"GPNMB",1
"GO:0070646","GO:0070646","protein modification by small protein removal","1/314","133/18870",0.893506572349131,0.930332222836406,0.800050736743713,"TNFAIP3",1
"GO:0006612","GO:0006612","protein targeting to membrane","1/314","135/18870",0.897046052956957,0.933728233561145,0.802971178297413,"RAB3IP",1
"GO:0007498","GO:0007498","mesoderm development","1/314","136/18870",0.898771568802782,0.934655670435576,0.803768739143376,"LEF1",1
"GO:0030833","GO:0030833","regulation of actin filament polymerization","1/314","136/18870",0.898771568802782,0.934655670435576,0.803768739143376,"TRIOBP",1
"GO:0034219","GO:0034219","carbohydrate transmembrane transport","1/314","136/18870",0.898771568802782,0.934655670435576,0.803768739143376,"PID1",1
"GO:0010594","GO:0010594","regulation of endothelial cell migration","2/314","231/18870",0.899664984480655,0.935005984489639,0.804069996060169,"SPARC/ACVRL1",2
"GO:0050730","GO:0050730","regulation of peptidyl-tyrosine phosphorylation","2/314","231/18870",0.899664984480655,0.935005984489639,0.804069996060169,"CSPG4/CAV1",2
"GO:0046034","GO:0046034","ATP metabolic process","1/314","137/18870",0.900468255436492,0.935262237485815,0.804290364003309,"PID1",1
"GO:0072175","GO:0072175","epithelial tube formation","1/314","137/18870",0.900468255436492,0.935262237485815,0.804290364003309,"STIL",1
"GO:0007033","GO:0007033","vacuole organization","2/314","232/18870",0.901010049093028,0.935535774089176,0.804525595198869,"ATP10B/LRRK2",2
"GO:0043467","GO:0043467","regulation of generation of precursor metabolites and energy","1/314","139/18870",0.903777053709487,0.938118906538115,0.806746991994713,"CCNB1",1
"GO:0002221","GO:0002221","pattern recognition receptor signaling pathway","2/314","236/18870",0.90622423014431,0.94036856494283,0.808681613649144,"TNFAIP3/CAV1",2
"GO:0045727","GO:0045727","positive regulation of translation","1/314","141/18870",0.906976194131228,0.940858293387133,0.809102761700401,"SOX4",1
"GO:0006909","GO:0006909","phagocytosis","2/314","237/18870",0.907487165369012,0.94109780112342,0.809308729349558,"CCL2/PTX3",2
"GO:0034341","GO:0034341","response to type II interferon","1/314","143/18870",0.91006929967817,0.943484371156634,0.811361089857444,"CCL2",1
"GO:0050852","GO:0050852","T cell receptor signaling pathway","1/314","144/18870",0.911577188816903,0.944756124128561,0.812454749603039,"LCP2",1
"GO:0042552","GO:0042552","myelination","1/314","145/18870",0.913059873998549,0.945709363944243,0.813274500008442,"KIF14",1
"GO:0045834","GO:0045834","positive regulation of lipid metabolic process","1/314","145/18870",0.913059873998549,0.945709363944243,0.813274500008442,"PDGFRA",1
"GO:1903008","GO:1903008","organelle disassembly","1/314","146/18870",0.914517775176891,0.946863028994273,0.814266608580601,"AURKA",1
"GO:0045333","GO:0045333","cellular respiration","2/314","243/18870",0.914737319081967,0.946863028994273,0.814266608580601,"CCNB1/MTFR2",2
"GO:0051091","GO:0051091","positive regulation of DNA-binding transcription factor activity","2/314","244/18870",0.915892717437064,0.947244193878169,0.814594396051245,"ALK/CAV1",2
"GO:0007272","GO:0007272","ensheathment of neurons","1/314","147/18870",0.915951305330408,0.947244193878169,0.814594396051245,"KIF14",1
"GO:0008366","GO:0008366","axon ensheathment","1/314","147/18870",0.915951305330408,0.947244193878169,0.814594396051245,"KIF14",1
"GO:0006119","GO:0006119","oxidative phosphorylation","1/314","148/18870",0.917360870577764,0.948410007735781,0.815596952141203,"CCNB1",1
"GO:0034655","GO:0034655","nucleobase-containing compound catabolic process","5/314","496/18870",0.918573606685823,0.949258758972658,0.816326846296976,"HNRNPA0/NUDT1/FUS/E2F1/DKC1",5
"GO:0046467","GO:0046467","membrane lipid biosynthetic process","1/314","149/18870",0.918746870291394,0.949258758972658,0.816326846296976,"PGAP1",1
"GO:0010508","GO:0010508","positive regulation of autophagy","1/314","150/18870",0.920109697209214,0.950082539220332,0.817035266340793,"LRRK2",1
"GO:0098876","GO:0098876","vesicle-mediated transport to the plasma membrane","1/314","150/18870",0.920109697209214,0.950082539220332,0.817035266340793,"BVES",1
"GO:0035148","GO:0035148","tube formation","1/314","151/18870",0.921449737544487,0.951074297650508,0.817888141306593,"STIL",1
"GO:0015980","GO:0015980","energy derivation by oxidation of organic compounds","3/314","337/18870",0.921636283675611,0.951074297650508,0.817888141306593,"CCNB1/PID1/MTFR2",3
"GO:0045017","GO:0045017","glycerolipid biosynthetic process","2/314","250/18870",0.922522631952039,0.95136494841222,0.818138090034945,"PGAP1/DGKH",2
"GO:1903038","GO:1903038","negative regulation of leukocyte cell-cell adhesion","1/314","152/18870",0.922767371093877,0.95136494841222,0.818138090034945,"GPNMB",1
"GO:1903531","GO:1903531","negative regulation of secretion by cell","1/314","152/18870",0.922767371093877,0.95136494841222,0.818138090034945,"CD84",1
"GO:0043535","GO:0043535","regulation of blood vessel endothelial cell migration","1/314","153/18870",0.924062971343718,0.952298472588761,0.818940885731876,"ACVRL1",1
"GO:0040013","GO:0040013","negative regulation of locomotion","4/314","423/18870",0.924239678307128,0.952298472588761,0.818940885731876,"PTPRT/CCL2/ARHGDIB/ACVRL1",4
"GO:0008064","GO:0008064","regulation of actin polymerization or depolymerization","1/314","154/18870",0.925336905574528,0.953118550465924,0.819646121876242,"TRIOBP",1
"GO:0016197","GO:0016197","endosomal transport","2/314","253/18870",0.925650438822894,0.953118550465924,0.819646121876242,"BVES/LRRK2",2
"GO:0045088","GO:0045088","regulation of innate immune response","4/314","425/18870",0.925886591881184,0.953118550465924,0.819646121876242,"HMGB2/AURKB/TNFAIP3/CAV1",4
"GO:0046488","GO:0046488","phosphatidylinositol metabolic process","1/314","155/18870",0.926589534963799,0.953337110438354,0.819834075235991,"PGAP1",1
"GO:0008654","GO:0008654","phospholipid biosynthetic process","2/314","254/18870",0.92666636984871,0.953337110438354,0.819834075235991,"PGAP1/DGKH",2
"GO:0045089","GO:0045089","positive regulation of innate immune response","3/314","343/18870",0.927113429456068,0.953357578394073,0.819851676908437,"HMGB2/TNFAIP3/CAV1",3
"GO:0002758","GO:0002758","innate immune response-activating signaling pathway","2/314","255/18870",0.927669222335694,0.953357578394073,0.819851676908437,"TNFAIP3/CAV1",2
"GO:0010950","GO:0010950","positive regulation of endopeptidase activity","1/314","156/18870",0.927821214687089,0.953357578394073,0.819851676908437,"GPER1",1
"GO:0048754","GO:0048754","branching morphogenesis of an epithelial tube","1/314","156/18870",0.927821214687089,0.953357578394073,0.819851676908437,"LEF1",1
"GO:0045927","GO:0045927","positive regulation of growth","2/314","256/18870",0.928659148399186,0.953492883215948,0.819968033968602,"DISC1/CPNE5",2
"GO:0007030","GO:0007030","Golgi organization","1/314","157/18870",0.929032294017443,0.953492883215948,0.819968033968602,"LRRK2",1
"GO:0030832","GO:0030832","regulation of actin filament length","1/314","157/18870",0.929032294017443,0.953492883215948,0.819968033968602,"TRIOBP",1
"GO:0002768","GO:0002768","immune response-regulating cell surface receptor signaling pathway","3/314","346/18870",0.929718654665274,0.953492883215948,0.819968033968602,"MAP3K1/TNFAIP3/LCP2",3
"GO:0007189","GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","1/314","158/18870",0.930223116423178,0.953492883215948,0.819968033968602,"GPER1",1
"GO:0048284","GO:0048284","organelle fusion","1/314","158/18870",0.930223116423178,0.953492883215948,0.819968033968602,"PID1",1
"GO:0050657","GO:0050657","nucleic acid transport","1/314","158/18870",0.930223116423178,0.953492883215948,0.819968033968602,"RANBP17",1
"GO:0050658","GO:0050658","RNA transport","1/314","158/18870",0.930223116423178,0.953492883215948,0.819968033968602,"RANBP17",1
"GO:0008643","GO:0008643","carbohydrate transport","1/314","159/18870",0.931394019664046,0.954401923169014,0.820749774153804,"PID1",1
"GO:0051236","GO:0051236","establishment of RNA localization","1/314","161/18870",0.933677391713278,0.956450011023358,0.822511052712756,"RANBP17",1
"GO:0009615","GO:0009615","response to virus","4/314","436/18870",0.934383208014028,0.956715232417993,0.822739133141413,"STMN1/TNFAIP3/ODC1/G3BP1",4
"GO:0006665","GO:0006665","sphingolipid metabolic process","1/314","162/18870",0.934790508341747,0.956715232417993,0.822739133141413,"ABCA12",1
"GO:0120254","GO:0120254","olefinic compound metabolic process","1/314","162/18870",0.934790508341747,0.956715232417993,0.822739133141413,"EGR1",1
"GO:0016072","GO:0016072","rRNA metabolic process","2/314","264/18870",0.936130993113965,0.95779541317385,0.823668047983151,"DKC1/DDX11",2
"GO:0031929","GO:0031929","TOR signaling","1/314","167/18870",0.94008287648287,0.961545955854625,0.826893373690772,"DISC1",1
"GO:0006633","GO:0006633","fatty acid biosynthetic process","1/314","168/18870",0.94108881011835,0.961989170063175,0.827274521247937,"BRCA1",1
"GO:0050731","GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","1/314","168/18870",0.94108881011835,0.961989170063175,0.827274521247937,"CSPG4",1
"GO:0034250","GO:0034250","positive regulation of amide metabolic process","1/314","169/18870",0.942077908269501,0.962707351516279,0.827892130298304,"SOX4",1
"GO:0007009","GO:0007009","plasma membrane organization","1/314","170/18870",0.943050451812808,0.963115355042868,0.828242997992692,"CAV1",1
"GO:0010952","GO:0010952","positive regulation of peptidase activity","1/314","170/18870",0.943050451812808,0.963115355042868,0.828242997992692,"GPER1",1
"GO:0110053","GO:0110053","regulation of actin filament organization","2/314","273/18870",0.943650751191469,0.963435589183632,0.828518387314872,"STMN1/TRIOBP",2
"GO:0009266","GO:0009266","response to temperature stimulus","1/314","171/18870",0.944006716953491,0.963506248166382,0.828579151383684,"SCN9A",1
"GO:0051048","GO:0051048","negative regulation of secretion","1/314","172/18870",0.944946975302954,0.963948759230341,0.828959694262934,"CD84",1
